wse0,a,b,a50,w50,q50,w_low,w_high,h_low,h_high,slp,stationid,COMID,R,GAP,W
109.07517604709727,0.0007402676736236023,1.4174586378889344,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.07353765563815,110.92252276065867,0.000434467297,lianhua,42045708,1.0,0.1,0.7
109.11470258153224,1.1754475907491264e-06,2.6588720325036808,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.07353765563815,111.35108874444492,0.000434467297,lianhua,42045708,1.0,0.3,0.3
109.17676541761352,1.0310120474180242e-06,2.6708569468927537,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.07353765563815,111.35108874444492,0.000434467297,lianhua,42045708,1.0,0.3,0.5
109.30428733016345,5.491746484841923e-07,2.761660378560967,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.07353765563815,111.35108874444492,0.000434467297,lianhua,42045708,1.0,0.3,0.7
108.64529415466093,0.045711812094562085,0.6793898741531463,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.09871608364988,110.49395677687241,0.000434467297,lianhua,42045708,2.0,-0.1,0.3
108.57242546755637,0.06755340631186423,0.6121492361888569,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.09871608364988,110.49395677687241,0.000434467297,lianhua,42045708,2.0,-0.1,0.5
108.40744006976148,0.1304326506817631,0.5028260773941284,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.09871608364988,110.49395677687241,0.000434467297,lianhua,42045708,2.0,-0.1,0.7
108.97723956999586,0.00200070339528037,1.2418707376123266,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.09871608364988,110.70823976876554,0.000434467297,lianhua,42045708,2.0,0.0,0.3
108.96939307582156,0.0031953754588076224,1.1514620840711114,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.09871608364988,110.70823976876554,0.000434467297,lianhua,42045708,2.0,0.0,0.5
108.9359424888033,0.007743751301180725,0.9834727687894653,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.09871608364988,110.70823976876554,0.000434467297,lianhua,42045708,2.0,0.0,0.7
109.07259424927173,0.00013224973254427472,1.7538020904617415,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.09871608364988,110.92252276065867,0.000434467297,lianhua,42045708,2.0,0.1,0.3
109.09310269019998,0.0002000875847308592,1.6690445460132133,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.09871608364988,110.92252276065867,0.000434467297,lianhua,42045708,2.0,0.1,0.5
109.11843309021086,0.00048420565469928966,1.491392083134325,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.09871608364988,110.92252276065867,0.000434467297,lianhua,42045708,2.0,0.1,0.7
109.14244838217331,7.58557211104514e-07,2.7373634628740358,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.09871608364988,111.35108874444492,0.000434467297,lianhua,42045708,2.0,0.3,0.3
109.20648584647495,6.045324612565447e-07,2.766920651577996,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.09871608364988,111.35108874444492,0.000434467297,lianhua,42045708,2.0,0.3,0.5
109.34302239184034,2.1310664453577307e-07,2.9334476335516997,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.09871608364988,111.35108874444492,0.000434467297,lianhua,42045708,2.0,0.3,0.7
108.87209048629873,0.0198619569931711,0.808808105879265,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.17518105064833,110.49395677687241,0.000434467297,lianhua,42045708,4.0,-0.1,0.3
108.83898342230957,0.027574232909717507,0.7495049621883806,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.17518105064833,110.49395677687241,0.000434467297,lianhua,42045708,4.0,-0.1,0.5
108.77185903905416,0.04714113445631381,0.6541586025514381,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.17518105064833,110.49395677687241,0.000434467297,lianhua,42045708,4.0,-0.1,0.7
109.09856737011918,0.0008001004466828417,1.397429744431907,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.17518105064833,110.70823976876554,0.000434467297,lianhua,42045708,4.0,0.0,0.3
109.10324153989625,0.0011886217752144507,1.3189779442906235,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.17518105064833,110.70823976876554,0.000434467297,lianhua,42045708,4.0,0.0,0.5
109.10326989593102,0.0024858047976412207,1.1742727201879208,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.17518105064833,110.70823976876554,0.000434467297,lianhua,42045708,4.0,0.0,0.7
109.16874232853947,4.5548975410462116e-05,1.9405502105436152,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.17518105064833,110.92252276065867,0.000434467297,lianhua,42045708,4.0,0.1,0.3
109.19600976626182,6.132926673854786e-05,1.8766275416064842,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.17518105064833,110.92252276065867,0.000434467297,lianhua,42045708,4.0,0.1,0.5
109.24120955959516,0.0001125182576883234,1.747916138280261,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.17518105064833,110.92252276065867,0.000434467297,lianhua,42045708,4.0,0.1,0.7
109.22572421276487,1.732145805155081e-07,3.0027143972734005,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.17518105064833,111.35108874444492,0.000434467297,lianhua,42045708,4.0,0.3,0.3
109.45898481344268,6.416139513371696e-09,3.571062376426576,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.17518105064833,111.35108874444492,0.000434467297,lianhua,42045708,4.0,0.3,0.7
109.0361735997902,0.008856970652885817,0.9379811200667384,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.24302802019893,110.49395677687241,0.000434467297,lianhua,42045708,8.0,-0.1,0.3
109.02364839175013,0.011606384866621139,0.8871024526384949,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.24302802019893,110.49395677687241,0.000434467297,lianhua,42045708,8.0,-0.1,0.5
109.00238828540326,0.017736538598125,0.8074381810313362,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.24302802019893,110.49395677687241,0.000434467297,lianhua,42045708,8.0,-0.1,0.7
109.19675267689009,0.00032001814340622167,1.5548052761984232,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.24302802019893,110.70823976876554,0.000434467297,lianhua,42045708,8.0,0.0,0.3
109.20924865514807,0.0004396115427528498,1.4898685102350882,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.24302802019893,110.70823976876554,0.000434467297,lianhua,42045708,8.0,0.0,0.5
109.22935162129983,0.0007774925672103224,1.3735167255052683,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.24302802019893,110.70823976876554,0.000434467297,lianhua,42045708,8.0,0.0,0.7
109.24995328708184,1.540860254739894e-05,2.1317405854670364,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.24302802019893,110.92252276065867,0.000434467297,lianhua,42045708,8.0,0.1,0.3
109.28202127263481,1.812099195656668e-05,2.09233077391314,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.24302802019893,110.92252276065867,0.000434467297,lianhua,42045708,8.0,0.1,0.5
109.34159870534205,2.3275248791541805e-05,2.0279619730187646,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.24302802019893,110.92252276065867,0.000434467297,lianhua,42045708,8.0,0.1,0.7
109.29852107029747,3.742683128911472e-08,3.2789151927977263,59.99298588708888,102.4601710694082,25.005828398245352,30.0,227.35563641807914,109.24302802019893,111.35108874444492,0.000434467297,lianhua,42045708,8.0,0.3,0.3
221.4686956794501,3.122179119981977e-06,2.5916463227377413,109.18861613393736,138.7656206643865,54.12722587585449,97.27231637900223,177.486048526526,221.91154143998284,223.57395260091243,0.000414399222,liujiatun,42025877,2.0,-0.1,0.3
221.47296537436833,2.9354547305636873e-06,2.603260962744961,109.18861613393736,138.7656206643865,54.12722587585449,97.27231637900223,177.486048526526,221.91154143998284,223.57395260091243,0.000414399222,liujiatun,42025877,2.0,-0.1,0.5
221.48146788588875,2.60436947781238e-06,2.6257699007007815,109.18861613393736,138.7656206643865,54.12722587585449,97.27231637900223,177.486048526526,221.91154143998284,223.57395260091243,0.000414399222,liujiatun,42025877,2.0,-0.1,0.7
221.0661199471984,4.232045324428179e-05,2.122027151615144,109.18861613393736,138.7656206643865,54.12722587585449,97.27231637900223,177.486048526526,221.76577528371547,223.57395260091243,0.000414399222,liujiatun,42025877,4.0,-0.1,0.3
221.0689455979443,4.144801927822603e-05,2.1258521112748596,109.18861613393736,138.7656206643865,54.12722587585449,97.27231637900223,177.486048526526,221.76577528371547,223.57395260091243,0.000414399222,liujiatun,42025877,4.0,-0.1,0.5
221.07498384647317,3.969394165364544e-05,2.133774448748909,109.18861613393736,138.7656206643865,54.12722587585449,97.27231637900223,177.486048526526,221.76577528371547,223.57395260091243,0.000414399222,liujiatun,42025877,4.0,-0.1,0.7
220.76828101722597,0.0001741019371004066,1.8705526047016705,109.18861613393736,138.7656206643865,54.12722587585449,97.27231637900223,177.486048526526,221.67825479271207,223.57395260091243,0.000414399222,liujiatun,42025877,8.0,-0.1,0.5
221.31439204474864,2.1384368469945872e-07,3.1361399329062443,109.18861613393736,138.7656206643865,54.12722587585449,97.27231637900223,177.486048526526,221.67825479271207,223.75865085860332,0.000414399222,liujiatun,42025877,8.0,0.0,0.5
221.27624453061628,5.142688241652168e-07,2.967785207677485,109.18861613393736,138.7656206643865,54.12722587585449,97.27231637900223,177.486048526526,221.67825479271207,223.75865085860332,0.000414399222,liujiatun,42025877,8.0,0.0,0.7
270.4703620898949,4.1299681401384094e-05,2.0413781578373396,97.87376555478869,121.16438548961924,48.911058842052114,96.01900330258482,145.5808824535704,270.934928614912,271.4615414469612,0.000406657892,shihuiyao,42020496,0.5,-0.1,0.5
270.3113166648652,3.907124420859339e-05,2.094505639923027,97.87376555478869,121.16438548961924,48.911058842052114,96.01900330258482,145.5808824535704,270.8657151747899,271.62553503759807,0.000406657892,shihuiyao,42020496,1.0,0.0,0.5
270.3384846789559,2.6109169145547405e-05,2.17214573027914,97.87376555478869,121.16438548961924,48.911058842052114,96.01900330258482,145.5808824535704,270.8657151747899,271.62553503759807,0.000406657892,shihuiyao,42020496,1.0,0.0,0.7
269.82868464392703,0.00029507689881607454,1.7634557659540127,97.87376555478869,121.16438548961924,48.911058842052114,96.01900330258482,145.5808824535704,270.75026177274975,271.78952862823496,0.000406657892,shihuiyao,42020496,2.0,0.1,0.3
269.6631215952501,0.0010108302365370984,1.5301929669698493,97.87376555478869,121.16438548961924,48.911058842052114,96.01900330258482,145.5808824535704,270.75026177274975,271.78952862823496,0.000406657892,shihuiyao,42020496,2.0,0.1,0.5
270.22628289349416,4.739103331700784e-06,2.5540767109276774,97.87376555478869,121.16438548961924,48.911058842052114,96.01900330258482,145.5808824535704,270.75026177274975,272.1175158095088,0.000406657892,shihuiyao,42020496,2.0,0.3,0.7
269.5839549812663,7.31459230623306e-05,2.0892622582708764,97.87376555478869,121.16438548961924,48.911058842052114,96.01900330258482,145.5808824535704,270.58949844756467,272.1175158095088,0.000406657892,shihuiyao,42020496,4.0,0.3,0.3
372.4752806549206,5.663353436043084e-05,1.5740843960804523,56.03165578967557,191.07216470957,24.0091928135265,85.93824256437617,284.27466678647363,372.5359597527666,373.10028774646946,0.001154452985,tonghua,42060702,0.5,0.0,0.7
125.66425176978433,2.24318775573133e-06,2.40579449816046,639.9388042705331,282.043671149088,280.2612476348877,198.3420889594923,404.39845646195744,126.40727184604745,129.86544071377057,7.8805377e-05,fuyu,42047860,2.0,-0.3,0.3
125.70937328893736,2.7341084029109064e-06,2.3698150101532005,639.9388042705331,282.043671149088,280.2612476348877,198.3420889594923,404.39845646195744,126.40727184604745,129.86544071377057,7.8805377e-05,fuyu,42047860,2.0,-0.3,0.7
124.43431803184129,0.00015297781182068744,1.7449707395004022,639.9388042705331,282.043671149088,280.2612476348877,198.3420889594923,404.39845646195744,125.98503113059203,129.86544071377057,7.8805377e-05,fuyu,42047860,4.0,-0.3,0.3
124.36317140604984,0.00022284922966044263,1.6838454872909088,639.9388042705331,282.043671149088,280.2612476348877,198.3420889594923,404.39845646195744,125.98503113059203,129.86544071377057,7.8805377e-05,fuyu,42047860,4.0,-0.3,0.5
124.24179115273557,0.00041533289745065847,1.5827138646667946,639.9388042705331,282.043671149088,280.2612476348877,198.3420889594923,404.39845646195744,125.98503113059203,129.86544071377057,7.8805377e-05,fuyu,42047860,4.0,-0.3,0.7
125.23744081905792,2.8887994354096388e-08,3.164280478761715,639.9388042705331,282.043671149088,280.2612476348877,198.3420889594923,404.39845646195744,125.72769389560885,130.4708930447081,7.8805377e-05,fuyu,42047860,8.0,-0.1,0.5
125.16810210354578,1.7097471689268515e-07,2.866366084526643,639.9388042705331,282.043671149088,280.2612476348877,198.3420889594923,404.39845646195744,125.72769389560885,130.4708930447081,7.8805377e-05,fuyu,42047860,8.0,-0.1,0.7
167.06453649989766,0.050969478326728865,0.755873239098274,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.73196463166977,171.2029248747803,0.000721642985,humaqiao,42012937,0.5,0.0,0.3
167.09688774633779,0.04530860815944014,0.7753642458781171,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.73196463166977,171.2029248747803,0.000721642985,humaqiao,42012937,0.5,0.0,0.5
167.1466821760483,0.03719460742034982,0.8082366111680982,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.73196463166977,171.2029248747803,0.000721642985,humaqiao,42012937,0.5,0.0,0.7
167.43315221645403,0.007725223729764882,1.075047619050877,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.73196463166977,171.47445477561945,0.000721642985,humaqiao,42012937,0.5,0.1,0.3
167.42638585897217,0.00817745641428164,1.0652060217701536,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.73196463166977,171.47445477561945,0.000721642985,humaqiao,42012937,0.5,0.1,0.5
167.41353054324924,0.009058921805128062,1.047534187985957,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.73196463166977,171.47445477561945,0.000721642985,humaqiao,42012937,0.5,0.1,0.7
167.6543239910809,0.000320070754798185,1.6339382591879301,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.73196463166977,172.0175145772977,0.000721642985,humaqiao,42012937,0.5,0.3,0.3
167.65186842381806,0.0004073577936673725,1.5907784452209626,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.73196463166977,172.0175145772977,0.000721642985,humaqiao,42012937,0.5,0.3,0.5
167.6418316141062,0.0006614838695452756,1.5043102325376416,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.73196463166977,172.0175145772977,0.000721642985,humaqiao,42012937,0.5,0.3,0.7
166.22452114400386,0.37475276472742103,0.4360830634002027,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.87750185390385,170.93139497394117,0.000721642985,humaqiao,42012937,1.0,-0.1,0.3
166.55900443320763,0.23706982627295672,0.5037629026605001,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.87750185390385,170.93139497394117,0.000721642985,humaqiao,42012937,1.0,-0.1,0.5
166.92364504381615,0.11840959679510382,0.6111782533911007,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.87750185390385,170.93139497394117,0.000721642985,humaqiao,42012937,1.0,-0.1,0.7
167.34058247499573,0.03321757313562756,0.8176236108778443,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.87750185390385,171.2029248747803,0.000721642985,humaqiao,42012937,1.0,0.0,0.3
167.36692658918537,0.0293748136367723,0.8382488813200575,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.87750185390385,171.2029248747803,0.000721642985,humaqiao,42012937,1.0,0.0,0.5
167.40746005935512,0.023879367428089313,0.8731929284436049,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.87750185390385,171.2029248747803,0.000721642985,humaqiao,42012937,1.0,0.0,0.7
167.63837710649008,0.004861943142004108,1.1456648410178487,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.87750185390385,171.47445477561945,0.000721642985,humaqiao,42012937,1.0,0.1,0.3
167.63353959072236,0.005118019360385203,1.136732734471395,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.87750185390385,171.47445477561945,0.000721642985,humaqiao,42012937,1.0,0.1,0.5
167.62423210339367,0.005617024892615561,1.120575579639427,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.87750185390385,171.47445477561945,0.000721642985,humaqiao,42012937,1.0,0.1,0.7
167.81848859792012,0.00018420592419092884,1.7222757855471857,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.87750185390385,172.0175145772977,0.000721642985,humaqiao,42012937,1.0,0.3,0.3
167.81828124824716,0.00023282168101510973,1.6802303550900728,216.75750047520543,194.91292406124347,178.57594299316406,30.0,337.3564292094733,167.87750185390385,172.0175145772977,0.000721642985,humaqiao,42012937,1.0,0.3,0.5
